Price,Open,High,Low,Close,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2022-03-22,420.52839720464584,433.64228785949945,413.75044034260185,432.5617370605469,30441493
2022-03-23,435.6559881750334,439.094085037745,426.9134050054174,428.0921630859375,25466395
2022-03-24,422.39479290667805,427.6992796592428,419.98811290945065,425.5382080078125,17109723
2022-03-25,429.270971441381,429.270971441381,420.0863348211545,424.4576416015625,15104414
2022-03-28,424.3593962047616,427.2572327764571,418.956672410488,425.0470275878906,16757901
2022-03-29,428.2886361886818,431.5793920265223,423.76998861864894,426.0293273925781,18710736
2022-03-30,430.6953504231265,434.67370796249963,426.56962188184286,427.9448547363281,18149488
2022-03-31,428.28863528908505,430.54794408044313,424.9487757801022,426.07843017578125,14248045
2022-04-01,426.3239996283794,434.4280848747714,423.2297185298674,433.3475341796875,19380324
2022-04-04,436.54009861739434,441.54990329326165,433.4949208749787,438.8485412597656,18657201
2022-04-05,442.04102807164213,453.73055148508263,440.3710833077967,449.9486389160156,28530470
2022-04-06,447.836666526632,454.5164155358123,444.5950443450856,448.0822448730469,24974477
2022-04-07,448.4260903974794,450.9801113657359,440.5675827891994,441.5498962402344,19950241
2022-04-08,442.04104848963465,448.18050749643515,441.7463664484391,444.0547790527344,16315704
2022-04-11,448.9172425772512,450.7836321197531,443.02336193072273,444.0547790527344,14339854
2022-04-12,442.82686038383935,442.82686038383935,427.30632094745283,430.5479431152344,22698696
2022-04-13,433.9860782797329,435.0175254080875,422.4930286879573,423.42620849609375,16817981
2022-04-18,422.3947843501803,428.6324807658008,416.1570879345598,426.1275634765625,15298361
2022-04-19,429.02539926714724,432.4634963419841,409.6247086305676,417.4341125488281,12669041
2022-04-20,423.3770673919305,433.8878325642524,420.67570559302607,432.7581481933594,19639290
2022-04-21,436.63831812551433,441.4025442401095,433.2493248125995,440.1255187988281,14124872
2022-04-22,434.23161110033925,439.3396525905658,430.25325396236514,431.0882263183594,14362036
2022-04-25,425.096111296744,428.2886297524677,415.6658969396568,417.6305236816406,14729009
2022-04-26,426.22578594752736,429.7130165670833,423.9664770779317,427.2080993652344,13577513
2022-04-27,421.6580369185736,425.29260857563025,417.5814422077625,422.6403503417969,13701069
2022-04-28,427.10987674025733,431.43207990931353,423.1806229340808,428.3377685546875,13875650
2022-04-29,432.4144031072245,439.8308578424142,428.2886745266166,429.8603820800781,21991752
2022-05-02,430.20413997558273,435.1157066839336,420.9212669056699,425.1943359375,18945234
2022-05-04,430.20417607683413,432.80730065514047,413.25926951106544,416.0097351074219,14934742
2022-05-05,421.4124510576922,426.32401808633665,416.20620199845956,418.76019287109375,12240729
2022-05-06,411.4419419073789,412.76807089084133,399.80152301804554,401.3240966796875,25142225
2022-05-09,399.9489271395501,400.19450550939854,388.01382436048317,396.8055419921875,18076956
2022-05-10,392.92537492022973,401.2750391372846,382.7093211678692,384.8212890625,16540303
2022-05-11,388.9961088613095,389.9784222675249,370.8724145255044,381.2849426269531,29215175
2022-05-12,375.2437230757982,377.84684761989485,359.7231831700763,365.71527099609375,33511538
2022-05-13,380.155311530663,411.9331581670993,380.155311530663,397.1493225097656,71425747
2022-05-16,404.6148966030325,404.6148966030325,389.24169738940134,398.1807556152344,24938704
2022-05-17,401.17678778007195,418.121693981418,397.83692820551676,416.6482238769531,24651585
2022-05-18,416.500883183061,419.7916390811339,406.7268528247809,407.8074035644531,20490516
2022-05-19,392.9253416701862,399.6050604874495,389.1925629154492,391.5992126464844,17706724
2022-05-20,402.7484875546688,413.9468541398921,402.7484875546688,410.60699462890625,23504236
2022-05-23,414.19244689425994,423.52442436954357,412.12958271994773,413.9960021972656,16345308
2022-05-24,416.4026239709694,419.9389580341906,408.64235448473283,418.21990966796875,14525617
2022-05-25,420.87219543822056,421.4124558263545,406.1374941855508,409.62469482421875,13540006
2022-05-26,414.5362425718371,415.17474026743724,397.8369152644408,413.2101135253906,17712299
2022-05-27,418.5146308590858,425.5872996475916,417.6796884138798,422.0018615722656,16867431
2022-05-30,429.27095312178477,437.32593494266024,428.28863972791345,434.575439453125,18500266
2022-05-31,436.09805799571876,441.54988552553743,432.6108273424695,435.7051086425781,22308219
2022-06-01,437.2277289978225,438.1118051202125,431.8250049436495,436.736572265625,11930669
2022-06-02,437.1294741018231,437.71886815235723,427.9448375829948,431.3829345703125,12742438
2022-06-03,437.0312127383137,437.1785537483906,422.8859061922562,424.2611389160156,12780122
2022-06-06,420.33190980740125,426.27492403295673,417.09028748642686,424.7032165527344,11896105
2022-06-07,424.8505405395754,430.44973884533124,421.51068101413574,428.14129638671875,11153869
2022-06-08,430.940928789207,432.6108436918578,424.3594165871183,427.9448547363281,12844475
2022-06-09,424.2611547563651,427.94483003494753,418.5637489832881,420.9212951660156,13043367
2022-06-10,415.51857725984434,421.2651167707054,414.5362638384263,420.479248046875,11914234
2022-06-13,407.5618182411991,410.7543367487177,398.42631573389133,399.5068664550781,17442641
2022-06-14,395.8722851953023,404.56576445135966,390.6660363637645,397.9842529296875,19626627
2022-06-15,402.7485098821753,409.0353098945268,400.24362260452676,406.7760009765625,15192826
2022-06-16,412.5716590300886,413.455735161016,383.2004921566074,386.0000915527344,22261032
2022-06-17,381.0885178412945,387.47355531526296,375.8822385296698,382.0708312988281,24824899
2022-06-20,383.6424713549809,386.0000474049162,369.98832162525855,375.93133544921875,17049013
2022-06-21,382.1199089047237,391.94304280972943,380.15528212372254,390.56781005859375,14743366
2022-06-22,389.3890221007133,389.9784161307329,383.5933790908091,386.14739990234375,12426604
2022-06-23,389.29080634010023,402.6502751903332,387.571757811007,399.998046875,26514004
2022-06-24,402.74851397359157,405.5481132979979,398.9666012004692,402.0608825683594,14806456
2022-06-27,410.16498949314916,412.03140912340695,405.0569772853351,407.1689453125,12018949
2022-06-28,404.0254951212357,410.8034816589923,401.9135272770451,409.7229309082031,13238339
2022-06-29,404.7622323056799,412.4733986403544,404.27107559618247,409.5755920410156,13104313
2022-06-30,410.9016689583269,416.50086713499815,402.7484800126161,404.5166320800781,20121916
2022-07-01,403.38699635607026,407.2671463218482,395.1846733761238,405.4007568359375,14725989
2022-07-04,404.2710691992979,407.56182509642537,397.8369283978216,401.2259216308594,11525133
2022-07-05,407.6600750673165,411.3928541249948,402.94498257574094,404.713134765625,16771012
2022-07-06,406.67776347898774,409.9193858344285,403.38700746493294,408.9862060546875,12196920
2022-07-07,412.47339255762466,425.2926004731584,411.88399851935424,423.229736328125,17616800
2022-07-08,428.53425953315815,435.99984804437315,421.7071687941632,433.7405090332031,23730027
2022-07-11,430.3023817796942,433.39669303596094,425.78376402848716,429.320068359375,12619654
2022-07-12,425.3417079297223,427.30633475618754,420.57748187997885,422.9350280761719,9518822
2022-07-13,425.047042872333,428.14132425202934,418.12171504576486,419.54608154296875,10181698
2022-07-14,420.4301443669347,423.62266298654345,415.8132592951391,420.479248046875,10744547
2022-07-15,423.03325678406895,433.936941444104,422.1000770472287,432.41436767578125,15774084
2022-07-18,436.098049661423,445.7738127521486,435.3613146051042,442.92510986328125,21185764
2022-07-19,438.84850978322703,443.85831409976464,436.5892009629384,441.1078186035156,11553440
2022-07-20,446.3140992577391,452.6008990217819,443.7600784223331,445.4300231933594,17154184
2022-07-21,444.9388474320446,447.4437345034478,442.1392483665898,446.80523681640625,10931800
2022-07-22,448.52428429575525,451.81504003355764,444.3003188787258,446.8543395996094,10340910
2022-07-25,447.9349327608569,449.50664027488153,438.4064803140674,441.5989990234375,12505062
2022-07-26,440.76401805853504,440.76401805853504,431.9723014667738,433.3475341796875,11563528
2022-07-27,433.34755564609566,437.1294682773186,428.38688490733745,436.1962585449219,10081023
2022-07-28,432.4634737884884,441.30429437700946,419.8407406193126,434.4281005859375,36380444
2022-07-29,437.2768254884203,444.6933100093279,437.2768254884203,441.64813232421875,16004096
2022-08-01,443.9565395270662,472.4927309321502,443.07243351187697,470.7245788574219,43084536
2022-08-02,470.4298761953695,471.4121895847847,460.95055798307806,467.8267517089844,19065689
2022-08-03,466.59888334887046,467.826775147157,451.47126238954615,459.5262145996094,19125906
2022-08-04,464.7816132616838,465.5674820259476,448.3769962666707,460.6067810058594,18540405
2022-08-05,460.60676987756847,464.53602367047216,455.79343997682696,457.0213317871094,11917799
2022-08-08,457.7580261393403,463.5536689725782,456.23545242120844,459.9682312011719,10561754
2022-08-10,461.6873022100875,468.75997074571296,455.1549240360845,467.1391296386719,13360759
2022-08-11,474.0153393560571,476.4220192796315,467.1882789221484,468.2196960449219,12777503
2022-08-12,467.33560760815925,472.93480606984474,461.68730546680996,469.103759765625,13482890
2022-08-16,471.11753593141844,482.7088226334548,469.742303098981,481.1862487792969,16796376
2022-08-17,482.21763450396503,485.65573135006065,475.63615281384864,476.8149108886719,15948755
2022-08-18,475.4396861725278,478.19015170470954,470.77369751690895,476.22552490234375,12070974
2022-08-19,478.14102138835153,479.4671504016345,459.82088347247776,462.6695861816406,16636593
2022-08-22,460.2138430981638,460.6558961338926,444.54593185961426,446.5596923828125,15050653
2022-08-23,441.0587130483471,453.9270244802894,439.68348029498645,452.30621337890625,17779238
2022-08-24,450.8818401835588,456.6774831141005,449.6048447841908,455.007568359375,12214113
2022-08-25,457.75805794963617,460.5085235599196,449.3101564640131,451.0783386230469,11255809
2022-08-26,456.7757254232924,462.1293453790612,455.74430835701514,456.8248291015625,11252560
2022-08-29,443.023344617466,448.81898769782777,442.1883722296063,445.331787109375,11647725
2022-08-30,450.53803885510365,464.0448482232421,449.01546506291675,462.7678527832031,14421066
2022-09-01,454.3199776278501,466.009501867466,453.9761619194851,458.64215087890625,13385159
2022-09-02,462.522279548196,463.4554593099869,452.0115139688459,453.5832214355469,10806707
2022-09-05,451.6185709635417,455.744299100505,448.9172092013889,450.8818359375,9378108
2022-09-06,454.5164245279849,455.4987379330786,448.5243067613481,449.6539611816406,9805875
2022-09-07,445.1844566988721,448.4260790138657,435.80334549293747,437.9644470214844,20764508
2022-09-08,444.4477101604208,444.545917518235,432.2178963299542,434.3789978027344,19336014
2022-09-09,439.5852572787915,441.69722514501257,432.80730064815873,438.0135498046875,14294289
2022-09-12,439.78169340547794,444.98794210565063,439.09406207776124,443.0233154296875,8962633
2022-09-13,446.2649805778922,450.8327620231649,445.528245503213,448.72076416015625,10661280
2022-09-14,439.68349739621095,446.65792874688043,439.0941033424678,442.2375183105469,10360461
2022-09-15,444.3985685725421,447.78756173577653,438.1608725935387,439.33966064453125,10356713
2022-09-16,438.1117866295611,438.5047060031702,421.510695777504,424.8505554199219,20992324
2022-09-19,423.86824673523967,423.9664840741968,416.5499996614263,417.9252624511719,15236142
2022-09-20,422.9841725413565,435.5086688800904,422.9841725413565,426.5696105957031,17557661
2022-09-21,426.27492685197484,428.28865740137803,417.9743663401063,420.0863342285156,10831068
2022-09-22,417.48317896843247,426.9133932418726,415.0764992397198,424.55584716796875,13600786
2022-09-23,424.26116754558655,424.26116754558655,413.1119040374208,415.6168212890625,13441609
2022-09-26,408.64237175707547,410.5087612094393,386.1965047166806,390.4695739746094,33230938
2022-09-27,396.75638649600825,396.8546238341068,383.44605157389105,391.74658203125,21932747
2022-09-28,387.9155619452721,399.40864090248976,385.90183143379767,392.0412902832031,18114880
2022-09-29,403.73083238145296,405.94103766821274,392.5324649241023,395.1355895996094,20725995
2022-09-30,390.96072592914743,401.0294380918956,385.55800232962406,397.4440002441406,20951277
2022-10-03,398.32807893511955,399.3594960016511,388.5049450526258,390.6169128417969,20332430
2022-10-04,398.81921854798424,401.71705491033697,395.7740411792697,400.68560791015625,12761425
2022-10-06,402.35559050224595,410.26320169294803,402.2573531628068,406.7760009765625,12771199
2022-10-07,406.08836541865617,406.6777594714265,401.47151029058,404.8604736328125,10670854
2022-10-10,396.26523868071854,396.26523868071854,386.0982885046881,388.947021484375,32914630
2022-10-11,389.9784435034567,392.43422715272277,384.3792447919989,386.39300537109375,14641301
2022-10-12,387.57171973814843,391.15718744316007,384.18275667183076,389.5363464355469,14287344
2022-10-13,389.53637433142626,396.36346458492426,387.57174749333495,391.94305419921875,12584114
2022-10-14,399.8015686612776,401.9626702127396,388.3084894629307,389.24169921875,12875470
2022-10-17,387.0314961279042,391.84482599788885,385.5580259649807,389.0943603515625,9543556
2022-10-18,393.907670681021,399.50686901350247,393.6129886541854,397.1001892089844,14215544
2022-10-19,399.0157529591747,399.75248807913044,390.27313888676986,391.9921875,8648435
2022-10-20,389.97843968784525,392.8271426975562,386.147423228039,391.0589904785156,10747183
2022-10-21,389.97840960824186,395.1355548234642,387.7191008384174,391.00982666015625,10279618
2022-10-24,398.819243308455,398.819243308455,393.0727038809822,394.4970703125,2871205
2022-10-25,397.1984222535328,403.23964356101334,396.0687678590975,397.3948669433594,17979661
2022-10-27,401.32413920927974,404.4184504912139,396.85462510088314,400.48919677734375,14614841
2022-10-28,400.7838790351383,403.9272939990936,398.917489515589,402.6502685546875,12488938
2022-10-31,407.02156706931675,408.93706023042796,404.32020519420433,405.4498596191406,9928218
2022-11-01,407.5618325539549,414.9291832146476,405.4989683733956,413.89776611328125,17324893
2022-11-02,415.56770039267303,417.581460987541,412.71899733277706,414.6836242675781,12433578
2022-11-03,411.98222056693504,415.8132367067867,407.16889105902777,408.887939453125,10987519
2022-11-04,410.80349128914975,418.465524105586,409.52646583452565,417.8270263671875,12277023
2022-11-07,420.67568985511514,429.7620882933167,420.67568985511514,427.3063049316406,15058076
2022-11-09,431.43205825976725,433.3966850642692,424.35938977242967,425.4890441894531,14471443
2022-11-10,413.06279639326954,413.1119000735292,401.96266665016975,404.90960693359375,26251660
2022-11-11,412.571638123063,417.97436195562693,407.36538896645027,416.0097351074219,19296401
2022-11-14,416.5008755596355,429.95858093559355,416.0097188667586,426.0293273925781,17996083
2022-11-15,427.2080992540935,430.74443355248417,426.42226051126283,429.4183044433594,10696024
2022-11-16,429.22187502373896,430.44976683925734,422.0018651529253,423.9173583984375,8206169
2022-11-17,414.53626961745175,419.988097191195,412.1787233687472,415.6659240722656,15621809
2022-11-18,416.50088751571786,418.9075673710312,413.7012882903889,416.3044128417969,9851962
2022-11-21,418.0726015949031,420.0372284539226,412.5716403940833,413.6521911621094,9497812
2022-11-22,413.55393556027093,418.85842184980197,413.0627788672065,417.1885070800781,6407614
2022-11-23,419.300483316265,421.70713317409485,415.3712296925499,416.54998779296875,6568241
2022-11-24,416.99204978877356,417.7287848590717,413.2592707570601,415.9114990234375,6768613
2022-11-25,417.4832255472981,427.45370129127383,416.5009120754221,425.5382080078125,18764073
2022-11-28,427.3063593631663,432.56174242216395,424.7523383461197,425.5873107910156,10701208
2022-11-29,424.8505464735552,430.15503285014535,421.95270994578436,425.4890441894531,8630105
2022-11-30,427.306336481376,433.20021698456736,425.6363916810078,431.6285095214844,14727892
2022-12-01,435.1648597521436,435.7542538196082,429.1236380107437,430.4988708496094,8909310
2022-12-02,431.23561428051653,433.34758225010603,427.3063603918558,427.69927978515625,8352658
2022-12-05,427.79748556509657,429.76211236447705,420.2336603963514,421.1668701171875,12857807
2022-12-06,421.2159964254611,423.72091371594104,417.8270330011566,419.54608154296875,8461831
2022-12-07,420.43013061973636,420.43013061973636,411.6875474505453,412.66986083984375,12133315
2022-12-08,413.5539767577781,413.9468961558065,408.0039115688273,409.8211975097656,9539923
2022-12-09,411.8840236083299,413.50486480675994,402.3064673309754,405.9901428222656,9920219
2022-12-12,404.71313586670624,409.5264657103322,400.7838821204275,406.8251037597656,8009229
2022-12-13,412.5225415293755,414.0451153717588,409.870283247607,411.0981750488281,9717894
2022-12-14,413.11188302562454,413.8977517221365,409.96849817305315,410.5087585449219,6314883
2022-12-15,411.4419849626783,415.32210501327506,408.347703662681,409.33001708984375,7542601
2022-12-16,409.96850905771026,420.23366624053506,405.79367705096746,414.1433410644531,50949198
2022-12-19,414.4380108320319,415.3712205382278,408.15121116820706,410.60699462890625,9809103
2022-12-20,410.6070051111925,410.6070051111925,400.7838710176233,403.2396545410156,12341042
2022-12-21,405.30250385095854,407.0706559319073,393.9076627242191,395.4793701171875,11606059
2022-12-22,396.9528597855397,397.54225383424534,383.2987092166887,387.4735412597656,14908929
2022-12-23,383.1022087595893,383.1022087595893,370.33213513426966,371.65826416015625,19902886
2022-12-26,373.52465731962707,383.7898439826574,368.56398681380995,377.9941711425781,16979026
2022-12-27,383.10223826288814,390.4204853182715,381.6287681157232,387.1788330078125,14372461
2022-12-28,387.0315002560419,388.8978898200868,383.495165831741,384.3792419433594,8443917
2022-12-29,382.1199151043509,383.10222851078885,376.27513834491486,379.0747375488281,15627403
2022-12-30,384.08457565582313,385.2633638382257,380.15532168491956,381.0885314941406,9198673
2023-01-02,385.55801292838436,388.9961098589559,384.08454281528225,387.81732177734375,10501357
2023-01-03,388.9961222763991,391.30456485618055,386.04918195612333,386.9332580566406,9431220
2023-01-04,387.8173252694942,387.8173252694942,378.1906657683398,378.7800598144531,16121049
2023-01-05,381.03938132125313,381.8743537494541,375.73489468595807,380.05706787109375,10443908
2023-01-06,379.27120425628686,381.53051305251654,374.2613999930976,375.24371337890625,8715469
2023-01-09,379.5167732669307,385.7544691089385,378.1906442331457,382.56195068359375,14693099
2023-01-10,392.9253615712214,410.3614244909444,392.9253615712214,405.5971984863281,54021379
2023-01-11,408.3968173676977,412.5716495356176,406.23571578376107,410.8034973144531,22224361
2023-01-12,412.8663208020039,413.06279547826097,402.79760818927576,404.9587097167969,12479034
2023-01-13,405.69545503896757,408.9862110935658,400.7838877866798,404.22198486328125,10449630
2023-01-16,406.1865912707608,407.5618240364509,400.3909482010358,405.6954345703125,11462140
2023-01-17,405.6954336060785,412.03136701793335,405.20427690679753,407.9547424316406,12337969
2023-01-18,408.54416994051655,408.593303601166,400.24363902925757,401.17681884765625,13310316
2023-01-19,399.31038067508916,400.58737605143193,393.0235811692505,393.6620788574219,13126520
2023-01-20,396.8546257314019,405.2042898866418,394.1041601184536,396.0196533203125,23906114
2023-01-23,399.8015859725546,403.68173620592574,397.83695901445856,401.17681884765625,13113183
2023-01-24,402.748521634227,416.5009101778348,402.748521634227,414.6836242675781,30197475
2023-01-25,416.25531281155713,419.6934097905317,410.3123285961747,411.638427734375,22975581
2023-01-27,430.25328397831964,445.3809048623572,427.45368469659394,437.7188720703125,63360467
2023-01-30,437.7188985469309,442.04107192126196,429.9094942851905,435.8033752441406,18316743
2023-01-31,435.8524555000291,446.75610995578745,433.1019600695096,444.1038818359375,25154475
2023-02-01,448.7207496849949,453.33763466184723,429.9094540472462,438.7502746582031,23798589
2023-02-02,438.84850649795277,441.2551862919257,432.90552248614483,436.9329833984375,11344554
2023-02-03,439.094076418014,442.82685523312216,434.5263252427876,437.5715026855469,13067403
2023-02-06,436.58920547160915,439.0940926668331,431.7758457979221,434.1825256347656,6795084
2023-02-07,433.8878722818097,435.55778719639005,425.2434957473248,427.7484130859375,9023645
2023-02-08,427.7483802957863,433.2002076526657,423.9173340689783,432.3161315917969,8668267
2023-02-09,432.21787852837,432.90550987170417,425.88194536335834,429.0253601074219,7349418
2023-02-10,430.20417695087326,439.87994021568,423.5735613247099,437.9644470214844,14798390
2023-02-13,437.6206045656595,438.99583728253435,431.137330354307,433.2492980957031,8333767
2023-02-14,434.1825145875482,436.4418233736836,426.7169268931927,432.7581481933594,8565559
2023-02-15,430.7444298634037,437.03122968568516,430.40061417467496,436.29449462890625,9857016
2023-02-16,437.12947144536736,440.321990057047,432.70906105996477,433.78961181640625,7670688
2023-02-17,428.28864315266077,434.62457658492576,428.28864315266077,432.1196594238281,6955445
2023-02-20,433.98603739747125,437.42413421245567,428.5342101534118,435.1648254394531,9717197
2023-02-21,437.3259545752964,437.3259545752964,427.55192387636583,428.7798156738281,8957930
2023-02-22,427.60100146673415,428.14129181134757,420.67570414273,421.8544921875,7209130
2023-02-23,421.06866372407984,428.7307267914095,419.64432717655654,425.5382080078125,9278920
2023-02-24,427.69926206770174,428.9762875153125,419.4478352388954,420.1845703125,7895024
2023-02-27,420.1845510414967,420.47923306629275,405.74453226998077,410.5578918457031,10438928
2023-02-28,411.5893021057346,417.28670766165294,411.5893021057346,413.2592468261719,9652088
2023-03-01,414.04510476555623,420.4301419683465,414.04510476555623,418.46551513671875,7595114
2023-03-02,418.46553005355327,418.71110841626074,412.1295963045692,413.0137023925781,5661103
2023-03-03,415.12565877226564,422.885928822455,414.48716104254737,420.4301452636719,8027522
2023-03-06,423.32797001361627,433.64226067201304,422.39476029625,432.3161315917969,11307064
2023-03-08,431.23559140261517,433.4457965977311,428.3868884800311,431.5302734375,7850052
2023-03-09,431.33380337212657,434.2316098041538,423.67174115965815,424.55584716796875,5696737
2023-03-10,425.3416972338408,430.0567895076585,423.1805957879428,428.14129638671875,10417015
2023-03-13,428.38687409510817,429.2709501479026,411.6875465149838,414.9291687011719,8780169
2023-03-14,415.37123903391864,416.6973681573113,406.0883651479968,409.2808837890625,9189043
2023-03-15,414.5362783036901,417.48321867077794,402.84675417647384,404.07464599609375,7681009
2023-03-16,405.9901106576692,411.0981522587045,397.8369215406818,408.3476867675781,11854885
2023-03-17,411.58929443359375,415.9606008405457,407.21798802664176,411.58929443359375,8658701
2023-03-20,408.24945548297393,409.57558456999243,398.3280841365357,403.4852294921875,10075022
2023-03-21,405.5480689226575,406.57948593982,400.4891612108842,405.25335693359375,7391950
2023-03-22,408.6423937632955,410.99994003944136,406.4321885085661,408.7406311035156,5728054
2023-03-23,408.64238254227047,415.0274197694934,408.64238254227047,411.7366638183594,9817460
2023-03-24,411.58932850483944,413.1119023351466,407.4636000943284,409.133544921875,6877960
2023-03-27,408.6423875952503,411.09817117454867,402.99408536286404,404.7622375488281,7433933
2023-03-28,406.82509158127374,407.1689072693463,393.367415889827,394.4970703125,9553659
2023-03-29,394.49708876278487,403.3379098407355,394.49708876278487,401.9626770019531,10478506
2023-03-31,404.07460907122635,414.29066208134236,403.73079339758556,413.3574523925781,11037881
2023-04-03,415.5185682109053,417.4340913320859,412.080471310815,416.7464599609375,6948329
2023-04-05,416.74648935157927,421.1668999634404,415.6659385397809,419.00579833984375,8821326
2023-04-06,418.95669565017295,431.53029609590504,416.2553336031906,429.90948486328125,10907492
2023-04-10,444.05477506788094,464.92893550368234,444.0056713873981,453.14117431640625,50462653
2023-04-11,455.54785962140636,455.54785962140636,447.7384557510514,450.5871887207031,14495222
2023-04-12,451.2256850723206,460.3120844006323,450.0960306108526,457.26690673828125,13552440
2023-04-13,456.72665276433145,463.65195062899363,455.0567079001722,461.1961669921875,12733670
2023-04-17,462.6696009820953,464.6342277378579,457.5615594259824,463.79925537109375,10710167
2023-04-18,466.59887366264616,474.80119670049163,459.8209170723751,464.6342468261719,16140056
2023-04-19,464.6342345987813,467.0900180797474,459.5753266235563,461.097900390625,7368610
2023-04-20,465.32188723875015,471.2157678625325,461.09792147167656,468.3670349121094,14264206
2023-04-21,468.268812599824,468.268812599824,458.93683524345187,462.8660888671875,8478118
2023-04-24,462.8660954415486,467.58118786587215,460.01736254161716,466.79534912109375,8020593
2023-04-25,466.7953712311426,467.97412940414284,463.5537188052791,465.1745300292969,6888352
2023-04-26,464.6342373905033,471.0192744793792,464.24131802675305,469.7422790527344,7791425
2023-04-27,470.03697569537275,473.4750726962793,468.07234883771184,473.0821533203125,7085793
2023-04-28,472.8856940321611,479.36896886898757,469.8896499678611,476.3729248046875,9947813
2023-05-02,473.9661864598923,475.4396564696122,466.15678341724737,471.7559814453125,11542592
2023-05-03,471.7560261962833,476.52025234187886,469.30024261379356,475.14501953125,8529233
2023-05-04,475.04676011972265,477.79722561318226,470.28253419549304,472.2962646484375,5650101
2023-05-05,473.1312264681016,476.1273002193853,467.7285029581874,468.6617126464844,4830674
2023-05-08,471.5104329264486,493.4160097983594,469.6440434583466,491.6478576660156,23515333
2023-05-09,493.1213153879186,503.73028787126964,492.67926237701846,494.74212646484375,19818780
2023-05-10,499.01520787651805,503.82856752530427,495.4297699572224,500.4886779785156,12481404
2023-05-11,502.94446355604106,505.05646135987513,496.55942642105225,502.5515441894531,11454020
2023-05-12,504.810854584419,511.29409871263675,501.2744905507694,506.8245849609375,19766717
2023-05-15,514.5848655703727,527.6496821347812,512.2764529955116,521.4610595703125,38270067
2023-05-16,524.5062471188256,526.4708739008378,509.6732789412431,511.9326477050781,16514882
2023-05-17,513.2587313721414,514.6830977374141,503.4355977573635,506.3825378417969,13684847
2023-05-18,509.62416426836154,511.6870583183609,498.131115828233,499.4572448730469,12293322
2023-05-19,500.7833340329115,517.0897716226192,495.82266360461915,515.6654052734375,19343560
2023-05-22,515.6654690597616,517.6791996860047,510.16447764378415,513.2587890625,9978339
2023-05-23,513.2588286747206,521.6084938301946,511.93272936758615,519.1527099609375,12256902
2023-05-24,517.8265409117728,520.2823244502795,509.9680335885515,510.99945068359375,7648284
2023-05-25,508.83832967687465,508.83832967687465,500.09574661042393,505.7440185546875,11543712
2023-05-26,505.7932252287474,510.55742153400786,503.14096689198504,509.2804260253906,8360570
2023-05-29,515.7144952318371,515.8127025820032,510.50824660443556,512.227294921875,6596504
2023-05-30,512.2272998242508,514.2410301671091,508.83830683202007,509.6241455078125,5134688
2023-05-31,510.7539104770119,518.1703653260928,507.2667095830104,516.9915771484375,12327284
2023-06-01,518.1702457155362,526.7654867582111,513.602465064886,525.7340698242188,12511265
2023-06-02,527.5023348024746,531.6771670611533,523.3275025437957,526.4218139648438,12294728
2023-06-05,529.4669120736198,539.093571211101,528.3863913373625,536.5886840820312,15008325
2023-06-06,539.732092069255,547.1485460069445,535.7045712868372,545.920654296875,15395092
2023-06-07,548.9167156390474,564.8302047017756,542.3843675058876,557.9049072265625,20855239
2023-06-08,559.9185965294912,566.3527368318146,547.1485232753098,549.80078125,21527339
2023-06-09,554.4177526820185,556.431483327022,549.4079179553133,552.3548583984375,9361533
2023-06-12,556.9717496441103,558.8381692601014,550.7340829557559,554.1721801757812,7599572
2023-06-13,557.6593153630998,560.9500411893584,550.8322254110129,552.256591796875,12845897
2023-06-14,555.9894428334526,561.0974850414286,554.024815826974,560.21337890625,12713256
2023-06-15,561.686844389697,564.8302595644917,557.7084867265046,558.3961181640625,12475759
2023-06-16,559.57485693092,562.0797441305541,556.0384926882138,559.72216796875,8736313
2023-06-19,560.5571910009998,563.0620782929632,554.2212572938067,556.0385131835938,6280388
2023-06-20,556.0385226502574,573.6219575857585,552.551321854573,572.934326171875,18074902
2023-06-21,574.6042661959324,575.5374759672063,564.3390786232301,571.1170654296875,9146332
2023-06-22,573.6710051102942,574.3586364568646,558.1504659357689,559.2800903320312,11229179
2023-06-23,559.9186285199775,561.0483128931114,547.8361858956765,549.751708984375,9362695
2023-06-26,550.0955044114926,558.9363250181058,547.9344029387456,557.806640625,6986621
2023-06-27,559.9186584832055,566.6966451734216,558.3960846486364,562.9638061523438,9404450
2023-06-28,568.7594485622379,579.5648957715379,565.3213517229153,576.274169921875,16720940
2023-06-30,577.9440552795089,588.405716797484,577.6002695774969,585.0167236328125,12488047
2023-07-03,589.3880646927213,591.6473736162459,579.564930281176,580.3507690429688,11131048
2023-07-04,583.887094260766,585.8517210113666,579.0737347395343,580.9892578125,6917886
2023-07-05,581.5295616633022,582.5118751120577,574.6042638407064,577.8458862304688,8715919
2023-07-06,580.3507549865329,594.250513824471,578.1405497974677,590.1738891601562,14356681
2023-07-07,589.3879986639797,613.7493572842947,581.7259666724775,607.26611328125,21066726
2023-07-10,612.9635434702695,623.5725158853556,606.6276102365382,607.7081909179688,23802524
2023-07-11,613.8967715875856,619.2994952899305,611.1463060575221,617.3839721679688,12051173
2023-07-12,618.8084050345482,619.6433475323021,608.3958458985843,610.458740234375,10785502
2023-07-13,613.9458909814697,615.4193611198252,604.6139134385513,609.6728515625,9689708
