Date,Open,Open.1,Open.2,Open.3,High,High.1,High.2,High.3,Low,Low.1,Low.2,Low.3,Close,Close.1,Close.2,Close.3,Volume,Volume.1,Volume.2,Volume.3
2021-11-25,453.82631693325374,,357.21128389617496,180.11650793806274,457.57534415328064,,365.1906445507098,181.2540829899244,444.185982451153,,351.3369035548767,177.69915191219943,449.0061645507813,,361.9597473144531,180.16390991210935,125432,,11776.0,31666.0
2021-11-26,444.72155980247095,,362.2534899285104,178.03092663850373,448.5192635960028,,362.3024311513665,180.5904737673939,423.00643245057074,,344.6303471752315,173.95460334024557,434.0100708007813,,346.93115234375,174.57078552246094,327767,,14091.0,49306.0
2021-11-29,428.4596220725679,,346.9310956394331,172.58007620869546,432.6468292195953,,352.4627974571292,174.5708291553869,409.9579565739797,,337.77684756308213,167.27137275407853,421.6432189941406,,351.4837341308594,173.19625854492188,180886,,11922.0,68495.0
2021-11-30,418.8192946381384,,357.3581191597378,171.20550046661242,426.804206283073,,357.3581191597378,177.27257754856353,410.5909103042383,,340.81195468670023,171.20550046661242,414.1938781738281,,343.2596130371094,173.57545471191406,350307,,11402.0,109896.0
2021-12-01,418.33237025565074,,350.4557359604006,176.3245408903427,426.4146642900902,,357.3581205846193,180.59045720220584,413.2687450205023,,342.4763458033372,173.3384052580578,416.38482666015625,,355.3999938964844,175.70835876464844,86663,,9261.0,60811.0
2021-12-02,421.1563415527344,,364.21157405016544,175.70838957767936,423.5907712726924,,364.21157405016544,192.4402584823673,412.6845142404167,,350.45574563763114,170.1626916137189,421.1563415527344,,357.553955078125,181.87026977539065,136105,,7479.0,6179561.0
2021-12-03,422.5683118105183,,353.4418781177418,182.96044872188017,438.0025720644209,,369.4005991671688,196.75358388900108,415.94664531221775,,353.4418781177418,172.8170484992214,420.0364990234375,,362.2534484863281,186.0887908935547,951595,,16388.0,5192714.0
2021-12-06,428.2161676037786,,363.2325371569411,186.4679752166434,428.2161676037786,,367.0019373861856,187.7003541724017,415.7031934881842,,352.46283928975413,176.46676658363904,418.77056884765625,,356.7217712402344,178.55233764648438,250520,,7294.0,312621.0
2021-12-07,421.6432187661735,,366.9529701582435,182.96045280024268,437.41833491172537,,366.9529701582435,185.7095937143293,420.91288986530833,,357.84769199865514,178.22054469660944,433.9127502441406,,363.37939453125,180.16390991210935,464754,,5253.0,497469.0
2021-12-08,440.1448862577183,,365.09271120983846,181.0645037987504,447.935061235731,,374.7364910238018,182.34428487340145,435.6168529951802,,357.3581168483022,177.36738097317397,440.77783203125,,373.6595153808594,178.69454956054688,313684,,13303.0,251590.0
2021-12-09,441.0212670193466,,376.9393985220498,180.11650372700174,443.0175171516372,,379.8765886404035,188.93273548664945,428.80044213058,,364.30948698885777,177.17775498543543,430.74798583984375,,373.4147644042969,178.88412475585938,131728,,15317.0,629462.0
2021-12-10,433.62061371478,,379.8766291997333,177.6991314290767,439.2198021208196,,379.8766291997333,179.64249642056774,424.467163829208,,354.7636569822328,175.8979723433337,426.1712646484375,,355.0084228515625,178.45751953125,241383,,48206.0,273865.0
2021-12-13,429.33601010848673,,357.8476823778951,179.64250363229462,435.42208427570034,,363.5262383000127,183.2448364134457,425.5383057715772,,351.6306236440277,177.556947116381,426.9502868652344,,359.1204528808594,179.0263214111328,120366,,56140.0,337830.0
2021-12-14,426.95027083887794,,366.12078024150446,178.6471140229741,442.4819137003032,,366.12078024150446,180.1164882676412,421.7405856038663,,356.232233659466,176.32456219884875,438.39208984375,,360.7359313964844,178.3627166748047,541747,,3726.0,108967.0
2021-12-15,441.8002691505121,,360.7359359144186,178.45753771972656,446.8151878817729,,365.1417213882504,180.6853002847185,439.3658396967781,,357.3581550996895,175.85058829752603,443.1635437011719,,359.9526672363281,177.74655151367188,393892,,114418.0,191003.0
2021-12-16,450.6615830595202,,363.2814377545587,182.486453396508,452.6091266850447,,364.2115598723561,182.486453396508,438.4407586962165,,352.46279987647364,172.58004881942205,442.3358459472656,,352.95233154296875,173.5280303955078,365820,,13420.0,196437.0
2021-12-17,442.87141539351927,,353.4419111502606,174.71299528749788,451.34324218218393,,360.295355410792,174.71299528749788,440.53436895024697,,335.329237033142,161.15685679361337,447.2047119140625,,338.3153686523437,166.5603485107422,1058519,,17990.0,756264.0
2021-12-20,449.5417523194705,,338.7559351860431,165.0436072314474,449.5904587405007,,343.01486693650963,165.0436072314474,439.2197651400664,,304.8313944733429,157.64934763956097,444.0399475097656,,323.1398620605469,162.1048583984375,249696,,50322.0,718464.0
2021-12-21,440.6804447883574,,318.2935206851645,162.1048542404597,455.09228619349153,,336.6999008485558,166.84476225918658,440.6804447883574,,318.2935206851645,159.7823022042938,448.0324401855469,,327.6925354003906,161.34646606445312,414465,,8430.0,143788.0
2021-12-22,448.4219270804914,,336.79782922948834,165.80196292410218,458.6465312810238,,336.79782922948834,169.73609493158855,445.9874975089361,,323.2377943734441,163.52681305029208,454.21588134765625,,327.93731689453125,168.45631408691406,409073,,6655.0,141567.0
2021-12-23,452.8038925101492,,329.6995741516922,169.3095103617763,457.6727515693981,,335.81871992288177,171.7268517386059,452.1709467758783,,327.54562288877696,167.4609347700118,452.9012756347656,,332.3919982910156,169.21470642089844,294838,,22763.0,114560.0
2021-12-24,456.5042119573,,338.75595231851963,169.21471402920642,462.05472315284834,,338.75595231851963,170.067891675266,450.612904402488,,325.0490640744177,164.7592034435765,458.2570190429688,,327.5946350097656,166.65516662597656,454147,,7960.0,129307.0
2021-12-27,457.3806319127061,,332.8815549603884,169.1199048608159,457.6727515693981,,332.8815549603884,171.77425612720683,451.0024087147957,,323.09092099096523,165.28059110707343,452.9012756347656,,326.8603210449219,170.5892791748047,286539,,6564.0,185559.0
2021-12-28,452.901291893033,,327.98624402187073,170.58930452838845,457.3319419091382,,328.47577572936603,171.7742816569061,451.3919277001882,,325.6854390209138,168.26675224950446,453.72900390625,,327.0561218261719,168.8829345703125,302244,,12846.0,133572.0
2021-12-29,456.1147426226282,,327.9862365722656,169.2621207167401,462.5416429736946,,330.9234267505247,171.91647213905,454.0211390241792,,325.0490463940065,168.36154107302374,461.56787109375,,327.9862365722656,169.9257049560547,149154,,19943.0,95939.0
2021-12-30,460.5940615216814,,326.0280992909176,170.63669299496902,473.7886575283044,,330.0422650477054,173.00664706434358,457.4293031708453,,319.76209975474853,168.12454746745266,467.264404296875,,326.9582214355469,168.7881317138672,167589,,11623.0,82757.0
2021-12-31,469.16325423667007,,330.9234342668427,168.74074254649656,469.6014634455664,,330.9234342668427,177.2725778437913,462.5416177016984,,321.62233182443146,168.74074254649656,466.5340881347656,,327.0561218261719,175.04481506347656,72940,,21441.0,191221.0
2022-01-03,466.6314507195592,,327.98622146489686,174.42860766130775,468.1894618000333,,327.98622146489686,178.36272536330063,463.51536912429793,,310.9994664073297,174.42860766130775,465.9497985839844,,326.1260070800781,176.22976684570312,73130,,33576.0,105299.0
2022-01-04,468.189450206699,,324.21684314071155,177.13039227120967,470.03964032397135,,337.7768773823703,177.13039227120967,449.882553010036,,323.09092619183247,170.11531878088311,450.7589416503906,,326.56658935546875,171.63209533691406,233573,,38997.0,156297.0
2022-01-05,457.6727396127425,,327.9861835811368,169.68873697916666,457.6727396127425,,335.7697482474282,172.53268229166667,444.3320542520617,,323.6293402358423,167.31878255208335,446.5230407714844,,330.7765197753906,170.63671875,79155,,25670.0,254924.0
2022-01-06,442.092422053542,,328.5736923203766,169.54650304163795,449.7852137625838,,363.8199757184914,172.4378351465876,441.2647100335783,,328.5736923203766,169.21470371891408,448.2271728515625,,351.1900634765625,170.96847534179688,124420,,131000.0,134111.0
2022-01-07,453.38819089629175,,351.1900567247723,170.87367005105122,455.7252374526169,,368.1278417473274,173.4806192473918,445.0137468287306,,348.30180771705244,168.3615247933249,449.44439697265625,,364.75006103515625,169.4990997314453,99524,,60545.0,169092.0
2022-01-10,466.8749684717311,,370.08592594304736,170.39966249807205,472.7662768212592,,376.93936901606673,174.04939679934927,457.7701948902375,,361.9107414445032,169.87826981716836,470.3805236816406,,372.288818359375,171.15805053710938,784938,,51670.0,701556.0
2022-01-11,472.6688299037153,,376.4009256531439,171.58469260395728,485.91213244278174,,389.6672224041392,181.9176876432572,462.6389921630018,,367.2466771410366,171.2528932134532,474.0321044921875,,382.9606323242188,178.31536865234375,317696,,47114.0,412811.0
2022-01-12,486.88592397563775,,386.2405450315904,182.3916417020499,490.683628239216,,391.0379501348339,184.57200212740176,478.1219773440762,,373.02318797727736,174.66559797129366,481.7249450683594,,377.5268859863281,176.6089630126953,440871,,23400.0,420297.0
2022-01-13,481.72494399926666,,380.8556784515964,177.08296608473873,512.203990885636,,380.8556784515964,183.6714353233265,472.81490783655977,,363.2325365181035,174.42861470705589,506.3126831054688,,366.26763916015625,181.91766357421875,711510,,32055.0,227246.0
2022-01-14,509.9643180385768,,366.1697176039976,181.06448026916976,510.2564377000152,,379.8276642094012,187.700351273799,489.1742835743527,,362.2534639397837,178.69452633894502,496.3315124511719,,376.2540588378906,184.3824157714844,479199,,31514.0,349433.0
2022-01-17,494.6761061124207,,384.7719459819657,187.4159585282297,505.0468002209849,,388.5413463394521,187.4159585282297,487.4702002738998,,376.25408179121183,180.11650313624477,493.5562744140625,,381.3941650390625,180.9696807861328,682736,,23972.0,198436.0
2022-01-18,496.6236274836758,,385.7020536972308,181.0644731635219,501.49248657665305,,385.75099491771664,182.29685205188576,477.97590310100463,,364.7011309818514,174.33379847980018,484.305419921875,,367.8830871582031,175.56617736816406,178537,,30574.0,212243.0
2022-01-19,482.40653441431954,,368.17674820337606,175.56619857037578,488.8334341130216,,375.9603135206906,177.74655925693796,474.7137432870479,,357.79870095181167,172.58006216088003,487.12933349609375,,363.9178466796875,174.66561889648438,229621,,10579.0,154655.0
2022-01-20,486.8859430918107,,360.4911529851517,174.66561244084286,492.923340673013,,367.099830882972,175.9453934062129,477.1482242299745,,359.5610308110381,171.39507876440453,480.6051025390625,,360.8338012695313,172.53265380859375,167659,,7379.0,148490.0
2022-01-21,471.5003373380559,,347.5674951544768,172.53263039007956,489.369026848157,,373.2189673117009,172.8644296960803,471.5003373380559,,347.5674951544768,166.93954541070667,483.6724853515625,,354.9594116210937,168.9302978515625,143444,,23605.0,149532.0
2022-01-24,482.5039672852554,,372.53360121610064,170.63668687596257,491.1218543799981,,372.53360121610064,170.63668687596257,472.2793625294629,,330.92340922744285,155.75337874701384,475.4927978515625,,345.3645935058594,158.40773010253906,270939,,28451.0,234412.0
2022-01-25,466.1445771149482,,332.88156451530097,159.7348946158993,489.8072201999726,,362.253467266651,164.9487932532135,448.9574809027939,,332.88156451530097,154.52099597858506,486.3016357421875,,342.7701110839844,163.81121826171875,566969,,9460.0,160334.0
2022-01-27,484.451506671775,,342.672182519948,163.05282071380765,487.66494196484473,,357.1623085721914,164.66438639762018,459.9124435926928,,333.8606121122922,161.15685768225174,467.02099609375,,344.1407775878906,162.91062927246094,198931,,9075.0,135682.0
2022-01-28,458.4517659449269,,352.3159788712211,161.25165143174678,489.5637878184632,,352.3159788712211,166.74993230382992,458.4517659449269,,342.7211393951228,161.15684750013884,487.4701843261719,,346.49053955078125,162.01002502441406,154528,,7219.0,132816.0
2022-01-31,489.7098481496928,,360.09952975908885,162.67362657515926,497.25657984430745,,360.09952975908885,164.948776324652,474.1782052665548,,341.88897324923715,160.39846236061723,482.1631164550781,,349.4767150878906,161.8204345703125,176915,,11123.0,152647.0
2022-02-01,483.9645698916075,,354.37200140753123,165.6123765414307,493.702287595664,,359.3162595120297,165.6123765414307,476.27177884883406,,342.67218209594114,158.88171610778497,490.9757385253906,,357.4070739746094,159.2135009765625,284994,,8742.0,234813.0
2022-02-02,496.8670460459953,,361.1764726336397,160.68287905153642,511.9118317915753,,373.9532675894301,169.92569952795222,494.8221193839035,,352.4628145821973,160.68287905153642,503.2452392578125,,369.6943359375,167.69793701171875,869460,,26748.0,244660.0
2022-02-03,503.2452465265989,,376.9394090064845,167.7927403125355,508.3088716947115,,376.9394090064845,168.31413307657334,503.2452465265989,,365.43541405628656,163.7164166096727,506.361328125,,373.9532775878906,164.66439819335938,207192,,27371.0,120670.0
2022-02-04,506.3613630123914,,365.6801839922474,164.0956178970433,515.3687526429003,,379.87660345111647,166.2759639671478,504.4624960142315,,362.69405254028777,159.49790143084692,511.32757568359375,,365.2395935058594,160.0666961669922,259969,,17755.0,178346.0
2022-02-07,519.9941926258691,,372.43572071573936,158.83432365350984,535.0876570185676,,372.43572071573936,162.05745538217553,495.6985719262422,,357.35814995369594,155.3267945452438,506.55615234375,,362.3513793945313,156.03778076171875,620685,,7537.0,224704.0
2022-02-08,511.0354252883933,,371.0649964018727,155.4689948826126,513.1290584179244,,371.0649964018727,158.21813595732075,491.3165464720844,,337.77684369035904,150.39728712938447,495.5524597167969,,343.7001647949219,151.8192596435547,163290,,47576.0,344623.0
2022-02-09,498.5711994076999,,342.7211243012948,152.6250289547898,502.27152064144025,,353.63770489387707,158.02852087570704,490.0506955115722,,342.7211243012948,152.6250289547898,493.2154541015625,,352.0711975097656,154.80538940429688,77557,,13495.0,111407.0
2022-02-10,497.1105256303332,,356.3790976333019,154.52099399450043,504.7059341154906,,356.3790976333019,154.61579793634553,489.32035088979904,,318.29353520810946,145.9891599702642,502.9044799804688,,335.8677062988281,149.49668884277344,100777,,59021.0,303107.0
2022-02-11,500.51869548624126,,332.8815286364004,147.88512271063917,500.6160488906263,,340.56718167035143,149.49668846255267,482.0170316453101,,332.8815286364004,141.24925181977713,487.12933349609375,,333.5179138183594,143.33480834960938,69287,,22354.0,245711.0
2022-02-14,481.6275383898589,,332.8815363063437,136.7937450292122,493.0693570438125,,336.9446432002369,140.680460832222,467.2644043348956,,321.181717417061,129.68388317182124,472.5227661132813,,323.0419616699219,132.29083251953125,161738,,89161.0,446258.0
2022-02-15,474.1294890575257,,330.0422629008856,133.6180010069662,479.48523402056793,,330.0912041171719,136.2723523279291,460.1558576196113,,313.3002735569572,130.44227138826767,472.2306518554688,,320.1537170410156,132.81222534179688,203316,,62169.0,287674.0
2022-02-16,476.9047444071237,,327.98624509876714,134.80296181443472,482.552609023704,,327.98624509876714,138.59488768524892,464.97603972312726,,314.3772695614427,132.24341474464498,468.7250671386719,,315.8948059082031,133.33358764648438,131816,,29393.0,262280.0
2022-02-17,469.3580148154572,,316.1885202592373,133.00181879947965,470.2344035054985,,318.14664695567814,139.06889513606373,454.0211087296824,,313.30027143053024,132.76482340406542,463.3206176757813,,313.3492126464844,137.40992736816406,214052,,17671.0,270866.0
2022-02-18,461.5678412790406,,313.3492126464844,137.36253804137033,464.1483306507767,,316.67805193334755,138.40532366320997,450.3694653830301,,313.30027143053024,131.8168539571841,454.5079956054688,,313.3492126464844,132.48043823242188,55605,,11601.0,193795.0
2022-02-21,449.00619781343727,,313.3981897422929,132.815825854486,459.6203048419924,,315.35631647622955,133.15121056615152,442.5306210721247,,303.50964376018413,126.06003987784952,457.62408447265625,,305.6146240234375,128.0244903564453,132123,,36822.0,137833.0
2022-02-22,438.2947173056055,,303.5096372645838,122.94565589882149,447.9350527140633,,322.3566066753684,128.40777473556236,438.2947173056055,,303.5096372645838,122.94565589882149,444.7702941894531,,314.47515869140625,124.28722381591795,68867,,35706.0,193232.0
2022-02-23,443.1635771980227,,319.1746538112165,124.9101110061102,444.9163546503337,,321.23069283296815,130.3243137813157,438.1973347935969,,303.5096401272304,124.9101110061102,439.4632263183594,,306.8874206542969,129.31813049316406,99145,,13851.0,226222.0
2022-02-24,433.3284571051482,,303.5096452748901,124.57470989961996,451.8301215658174,,311.3910934668615,125.72462737429456,407.0366181347235,,294.50225030237164,119.78337490348072,431.7704162597656,,297.0478210449219,120.597900390625,288175,,56829.0,272173.0
2022-02-25,434.0101376447464,,293.91486048561404,121.74781916322962,450.8077025299236,,313.30030489983307,127.88072180658908,434.0101376447464,,293.91486048561404,121.74781916322962,445.89013671875,,303.1669921875,126.06002044677734,106810,,24197.0,125325.0
2022-02-28,438.1973004648102,,303.50963555007684,124.67055507966276,459.3281599518647,,303.50963555007684,128.40779090650153,431.4782811344477,,293.71900214523566,119.87921228707911,453.7776489257813,,298.61431884765625,126.4912567138672,67896,,33253.0,191530.0
2022-03-02,451.9274938599255,,298.0269059879514,126.0121077326418,474.0320956713131,,304.733496546306,127.35367565438196,449.10356161124776,,293.7190328157166,124.04765750138438,453.4855346679688,,294.8939208984375,125.53297424316406,122730,,23701.0,97927.0
2022-03-03,453.48556672310326,,296.7051554591877,129.3660417112009,461.0322986320164,,301.5515313066451,129.3660417112009,447.1073432149523,,293.71902399997896,123.61643985736973,453.38818359375,,295.33447265625,124.28722381591795,116397,,13323.0,192950.0
2022-03-04,460.9835520266318,,297.5863515454431,124.33516286457544,461.4704379137992,,299.3975950491687,125.0538632279545,428.8004067717313,,276.6343695332609,121.60410294593468,434.545654296875,,280.8443603515625,122.37071228027344,384756,,54246.0,223671.0
2022-03-07,410.9317114752087,,271.6901058851861,121.60409497522498,418.7218861003311,,280.84435506821774,121.60409497522498,399.8307185778408,,264.3471300504513,117.43563460305369,406.84185791015625,,269.4872131347656,118.34598541259766,551742,,28974.0,236140.0
2022-03-08,406.5497273560336,,273.5013520009641,119.68756100261254,411.7107060200378,,278.0539905894646,121.60409518260312,401.29136556839296,,266.5989374763995,118.3939018933184,405.7220153808594,,275.6552734375,120.9333038330078,215040,,62524.0,108658.0
2022-03-09,413.7556619512876,,278.05400151107534,121.55619052108246,413.9504282123074,,296.65620583752053,125.53300078683452,405.7220440173468,,273.40345042946404,120.8854064183766,411.0777893066406,,293.6700744628906,124.52681732177734,102076,,51992.0,127455.0
2022-03-10,415.605804363419,,294.6001608469225,126.68291505408476,422.6169734128923,,305.4188289681603,129.36606601433698,404.5048114660511,,281.4807177185516,124.67056280039291,406.84185791015625,,293.9637756347656,125.62882995605467,171519,,22459.0,171718.0
2022-03-11,405.5760039530127,,293.96377348390564,126.29961386627406,412.68452706940656,,307.42589466759824,128.69528175212145,390.09303639619776,,292.00564676627766,124.19142905112764,392.478759765625,,294.60015869140625,124.86221313476562,242805,,63363.0,131724.0
2022-03-14,392.430020258608,,305.3698817443664,125.53297928222524,400.9991998811148,,305.3698817443664,135.16356573171083,384.3477265173154,,277.6623982726801,124.862195294429,387.3177185058594,,286.9635009765625,132.19293212890625,377056,,60375.0,459781.0
2022-03-15,389.0218399023977,,289.55802630743284,133.48659793949116,399.05167770513344,,295.67717310175726,135.16356521355013,386.8308533197184,,271.7880299924439,127.64116330683086,396.66595458984375,,275.2147521972656,129.12648010253906,216940,,32325.0,270851.0
2022-03-16,406.4523461210222,,279.326783381495,129.84518458712324,406.5010525416452,,301.5515350948106,134.58860353509525,387.5611790168964,,276.2917106649499,129.5577015492473,389.80084228515625,,295.6771545410156,130.61180114746094,320001,,34769.0,139433.0
2022-03-17,393.5012183735228,,295.67712076822914,131.80963963950757,397.2015395904313,,302.77532979329425,145.08162991032535,389.6061308958678,,289.9985654996336,131.80963963950757,391.8945007324219,,293.718994140625,138.4216766357422,327584,,27872.0,956180.0
2022-03-21,394.3289191531735,,293.76795335994245,139.85906585123152,403.92054801945966,,298.6143290117544,144.45875037976205,389.7035029054516,,284.90744177842794,138.4695816243822,392.5274353027344,,295.432373046875,139.14036560058594,440290,,26592.0,317688.0
2022-03-22,396.3251267385139,,295.0897149728723,139.66741472649156,399.0029992164768,,304.8314081567078,139.8590652013744,386.7334684649243,,289.1174220104596,135.78643046663964,387.9993896484375,,292.7889099121094,136.26556396484375,253742,,50941.0,179287.0
2022-03-23,391.79707644740193,,295.3834286740514,137.0321923642056,391.845753148896,,298.3206187641004,139.09246073626792,376.8496738785552,,287.844628824802,134.6844409439032,380.1604919433594,,293.4742431640625,137.08010864257812,261954,,24868.0,191281.0
2022-03-24,379.3815288516589,,292.83787114786657,137.08009679850534,385.5649862079944,,296.1666807575115,138.9007982433869,376.8497160305028,,286.8655783866144,133.8698965108524,384.7372741699219,,290.1454467773437,134.7323455810547,143025,,30125.0,162585.0
2022-03-25,386.7821605308106,,292.73995950289617,136.74468481511204,386.7821605308106,,297.9289836228946,136.74468481511204,378.797220096918,,282.94932540580936,131.1388321778231,380.0144348144531,,286.9145202636719,131.8096160888672,222082,,39795.0,182853.0
2022-03-28,381.4751128657854,,297.58633578239045,134.6365153027787,382.88709390046057,,297.58633578239045,134.6365153027787,374.36659042228416,,279.033072188899,126.2037626654656,377.0931396484375,,281.089111328125,127.30577850341795,194295,,101680.0,319767.0
2022-03-29,378.9919814521576,,285.8375706251031,127.97656961618064,381.1829679154719,,288.8237020336546,129.8451874708829,366.1381823138516,,267.2843073057211,126.49125273916268,371.4939270019531,,272.8160095214844,127.11412048339844,355516,,200315.0,165361.0
2022-03-30,373.4415062886928,,288.7747593361401,129.8451834398055,381.6211839249873,,288.8726417723962,130.80345047626165,370.90969352296486,,272.71809580919137,124.62263101551854,372.9546203613281,,273.9419250488281,126.39541625976562,250074,,26116.0,153506.0
2022-03-31,373.1006574504711,,274.13773956650266,127.0662265201504,374.8534645124213,,282.65560271163315,130.0368458320297,368.0857386477754,,274.13773956650266,125.5329932726027,369.0108337402344,,277.1238708496094,126.44334411621094,333225,,24260.0,143390.0
2022-04-01,370.0332972324181,,281.2849173012371,126.9703876204796,378.01823816482295,,292.9357962619573,134.82817472240458,369.0595253975959,,279.2778491797122,126.58708663872528,375.1455993652344,,290.5370788574219,133.05538940429688,189082,,12983.0,202292.0
2022-04-04,378.8946312844083,,285.1032561921395,134.0615626742994,381.6698869893968,,297.1457233071676,143.93171681948414,371.9808452332384,,280.9911782179806,134.0615626742994,378.4077453613281,,294.40435791015625,141.8235321044922,513745,,36105.0,341552.0
2022-04-05,380.35526738619626,,298.4185190546067,142.54222505448664,398.5161053390977,,310.3141635340436,147.47729456051627,374.1718105718956,,288.82370947109257,141.34439123049935,391.9431457519531,,306.8384704589844,144.4108428955078,1367446,,46174.0,389881.0
2022-04-06,394.085467400115,,308.40495085886124,144.41085108460948,400.7071038885673,,322.99298859042506,149.29801921241207,392.4787201235551,,303.5585753939081,142.15893214101084,394.76708984375,,318.3424377441406,147.38148498535156,658668,,46617.0,302426.0
2022-04-07,396.76333042379457,,323.09091382766843,148.53141771948543,399.4898795674961,,337.6789521429466,149.96881853612564,384.93197932101344,,305.5656853866841,146.18366597670592,388.29150390625,,310.8036804199219,148.7230682373047,261232,,62962.0,304840.0
2022-04-08,391.8457805789598,,313.30025135728454,150.8312496508683,392.67349258239153,,330.9233904961318,158.30573664704278,384.9319946049393,,311.5868906076744,149.68133194884072,387.4151306152344,,326.6644592285156,157.3953857421875,215333,,31609.0,531145.0
2022-04-11,387.4151318281589,,337.77687798064466,158.2098872106462,393.6472656501218,,349.5256389538844,159.12023793430166,385.12676206462135,,331.75564395758806,153.80185317127015,389.0705261230469,,342.42742919921875,154.9038543701172,298576,,97379.0,162734.0
2022-04-12,389.4113503059528,,334.839678198617,155.2392730043554,391.7483967631177,,347.5675022237106,155.2392730043554,380.5013439721104,,325.3427513976667,147.6689686263981,389.2166137695313,,341.8889465332031,151.98117065429688,1335630,,44210.0,199635.0
2022-04-13,391.16416949630496,,342.67219484322294,151.59785833679635,394.0854850871148,,355.4000192231141,155.76632623670858,385.71104111669473,,334.2522435084892,148.53140641899694,391.9918518066406,,338.21746826171875,150.4000244140625,263574,,38753.0,142368.0
2022-04-18,391.4562790138503,,334.05644469469985,150.4000086434734,401.6808833164508,,350.504697895899,150.4000086434734,386.0031507756984,,327.98623965119043,145.60867345494609,389.0705261230469,,329.9443664550781,146.1836395263672,453778,,14047.0,109865.0
2022-04-19,390.8720181243924,,333.17526626837486,147.5731388710269,397.15285849964016,,349.52563715686216,150.63959078031135,384.639884172373,,329.9933101878152,144.69833746444846,388.6323547363281,,337.2384033203125,146.75860595703125,606332,,35958.0,131414.0
2022-04-20,389.41131860877925,,342.28055143587903,147.52520787742154,396.8119898850356,,342.28055143587903,149.39382568094436,387.7559244567301,,328.96528396627747,144.41083999755202,389.2652587890625,,331.4618835449219,148.1001739501953,225981,,20024.0,84742.0
2022-04-21,390.9693593591209,,332.8815381471991,148.53139919824156,393.1116691054852,,339.7349815796414,156.34127014599608,388.5349299733232,,330.43387977846965,148.4834829192624,389.2652587890625,,331.951416015625,153.9456024169922,110714,,11710.0,206755.0
2022-04-22,387.56118996135393,,334.83967829825826,153.035247513541,391.2128343391305,,336.50409800733854,153.035247513541,384.6398744591327,,328.0841469048116,146.85442786233128,385.6623229980469,,332.34307861328125,148.62722778320312,102157,,15894.0,111227.0
2022-04-25,384.639851958173,,337.1893854397663,148.24388951722688,388.8270587128805,,337.1893854397663,156.19750787320586,364.6775305274324,,327.0071333704271,146.85440540839753,369.40032958984375,,329.5527038574219,150.83120727539062,300373,,16503.0,237340.0
2022-04-26,371.8834601309831,,336.16144174873347,151.59784329676356,382.88709976447495,,336.16144174873347,156.77249410279398,371.5426340432047,,318.44038731664386,151.02289184408997,376.7523193359375,,324.8532409667969,152.31654357910156,183149,,30656.0,1418988.0
2022-04-27,374.8534723185332,,322.7482403525481,151.4062079470694,389.8982290399189,,324.8532206641114,151.69369101314027,374.4152631146309,,316.33538710318584,148.77097331507926,386.10052490234375,,321.6712646484375,150.2083740234375,349379,,15999.0,116017.0
2022-04-28,389.5087268604586,,321.720257259077,151.40619353480946,393.8420233336442,,333.3221651754868,160.98886401169614,384.785927603844,,314.2793690260337,150.87914373418175,389.5574035644531,,317.4123840332031,157.29953002929688,238885,,18764.0,705691.0
2022-04-29,391.45625548899744,,317.2165230161787,158.97648941628125,393.5985652914714,,330.0911999961995,159.74310594051164,384.6398530302338,,308.64971876805663,154.7122041916167,386.92822265625,,317.7060546875,155.67047119140625,132054,,19935.0,210152.0
2022-05-02,385.37017766050377,,317.70606744467204,156.14963505077426,389.021821795,,322.30767729132185,156.14963505077426,371.5913130697691,,305.5656874841482,149.489681031771,387.1716613769531,,308.55181884765625,151.07081604003906,189421,,19352.0,153755.0
2022-05-04,377.8234654127861,,308.5518235393781,150.06464348890364,379.33279984393806,,313.1534334559982,152.6998781856488,362.6326191073972,,298.61433603714926,140.8652728805584,364.96966552734375,,299.8381652832031,142.8776397705078,309105,,33048.0,204801.0
2022-05-05,367.8909730135319,,305.36984349006013,143.59632798102686,376.8496854326435,,305.4677557977748,146.61486343831163,363.3142633980032,,287.8446160402109,138.42167696883047,367.2093505859375,,290.9776306152344,138.99664306640625,311360,,43568.0,102505.0
2022-05-06,363.89853993580186,,298.4185245460941,135.11565049720875,367.1119750453571,,298.4185245460941,137.99045157161743,356.5465448864292,,282.949334146301,133.24703272324197,365.0183715820313,,286.4739685058594,135.4510498046875,153503,,9370.0,149448.0
2022-05-09,361.6588913924752,,289.80276086541176,133.77408556203403,367.6962892876397,,289.80276086541176,135.06773730182334,355.62152321447184,,271.2005566206725,130.851368145333,357.2282409667969,,275.7042541503906,132.71998596191406,87982,,22554.0,98696.0
2022-05-10,355.4267308007518,,275.1168317367119,131.28260014235593,364.4341205539215,,282.6556323158309,134.10948532321174,345.59162901872384,,269.7319827169542,129.6535489044048,356.9847717285156,,274.03985595703125,131.186767578125,210279,,9055.0,73990.0
2022-05-11,360.2955534406833,,279.6205257147138,131.1867528384659,361.2693252067392,,279.6694669354789,133.5345188003699,344.7152051837889,,255.53555900516463,124.0955825420063,346.7601318359375,,261.5567932128906,132.71998596191406,113725,,11978.0,270673.0
2022-05-12,343.7901061875774,,269.3892718528237,132.7679019236438,351.4829268251684,,269.3892718528237,132.7679019236438,336.4381413247951,,244.76583484331465,128.40778394730285,339.9437255859375,,253.7242584228516,129.46188354492188,118033,,18272.0,83377.0
